Speed,Action
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
18.970864197530865,1
E,p,i,s,o,d,e,:, ,5,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
23.333333333333332,1
E,p,i,s,o,d,e,:, ,1,5,2
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
20.325925925925926,1
E,p,i,s,o,d,e,:, ,2,4,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
E,p,i,s,o,d,e,:, ,3,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
18.970864197530865,1
E,p,i,s,o,d,e,:, ,4,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
18.970864197530865,1
E,p,i,s,o,d,e,:, ,1,1,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
21.77777777777778,1
E,p,i,s,o,d,e,:, ,1,4,3
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
E,p,i,s,o,d,e,:, ,1,8,7
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
21.77777777777778,1
E,p,i,s,o,d,e,:, ,2,2,2
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
E,p,i,s,o,d,e,:, ,1,4,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
17.706139917695474,1
E,p,i,s,o,d,e,:, ,2,5,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
23.333333333333332,1
E,p,i,s,o,d,e,:, ,2,9,4
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
25.0,1
